scene,patch_cal,SAR_Longitude,SAR_Latitude,SAR_Start_Time,SAR_End_Time,Detection_Time,MMSI,Sog,Cog,True_Head,AIS_Longitude,AIS_Latitude,AIS_Length,AIS_Width,Ship_Type,Nav_Status,Draught,Gross_tonnage,Deadweight,category,has_ais,_orig_order,Pred_Lat,Pred_Lon,Kalman_Lat,Kalman_Lon,Kalman_Shift_m
S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED,Tanker_x7393_y10247.tif,115,22.5,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,413698350,0.93,12.41,122.0,114.798088,22.507992,96,14,80,0,40,,,Tanker,True,2161,22.507992,114.798088,22.507992,114.798088,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Tanker_x14453_y4836.tif,121,30.6,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413698360,0.0,33.89,33.0,121.206039,30.568417,96,14,80,1,48,,,Tanker,True,5066,30.568417,121.206039,30.568417,121.206039,0.0
S1A_IW_GRDH_1SDV_20151010T221234_20151010T221259_008096_00B5A1_5C25,Cargo_x2226_y6561.tif,119,39.1,10/10/2015 22:12,10/10/2015 22:12,10/10/2015 22:12,413698490,0.01,2.32,279.0,119.105865,39.148087,149,21,70,1,48,,,Cargo,True,231,39.148087,119.105865,39.148087,119.105865,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x1351_y15046.tif,119,38.7,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,413698510,1.03,11.86,117.0,119.096359,38.69783,180,28,70,0,106,19296.0,28400.0,Cargo,True,880,38.69783,119.096359,38.69783,119.096359,0.0
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x142_y14430.tif,119,38.7,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413698570,1.02,9.91,98.0,119.24585,38.732372,147,20,70,0,62,,,Cargo,True,1738,38.732372,119.24585,38.732372,119.24585,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x8715_y14051.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413698690,0.0,20.32,312.0,118.284431,38.904701,199,32,70,1,72,,,Cargo,True,1898,38.904701,118.284431,38.904701,118.284431,0.0
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x1609_y7990.tif,119,39.2,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413698690,0.0,20.2,232.0,119.183289,39.168404,199,32,70,1,72,,,Cargo,True,2766,38.904701,118.284431,39.097926583518934,118.94305969042317,22152.679685995587
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x11216_y13869.tif,118,39.0,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413698750,0.01,22.72,337.0,118.004158,38.960918,132,19,70,0,720,,,Cargo,True,1964,38.960918,118.004158,38.960918,118.004158,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x12777_y14796.tif,122,31.3,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413698880,0.08,18.669999999999998,275.0,121.750275,31.283222,140,20,70,1,780,,,Cargo,True,1326,31.283222,121.750275,31.283222,121.750275,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x9164_y10379.tif,118,38.9,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413698890,0.04,0.71,295.0,118.235458,38.917549,179,28,70,1,80,,,Cargo,True,92,38.917549185046035,118.23545800294733,38.91754902467281,118.23545800039297,0.002743701875980785
S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F,Cargo_x9516_y14658.tif,118,38.9,1/26/2016 22:12,1/26/2016 22:12,1/26/2016 22:12,413698890,1.1400000000000001,12.58,125.0,118.180542,38.86787,179,28,70,0,101,,,Cargo,True,676,38.917549178877834,118.23545800284909,38.88114728611435,118.19521888272136,1947.8046221837412
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x2603_y6510.tif,119,39.2,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413699010,0.75,31.45,312.0,119.064583,39.156258,124,18,70,0,47,,,Cargo,True,26,39.156260960139676,119.06458533474597,39.15625839468529,119.06458331129946,0.05144439994258823
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x2407_y8180.tif,119,39.2,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413699010,0.39,24.55,229.0,119.08847,39.163834,124,18,70,0,46,,,Cargo,True,1972,39.156260861468354,119.0645852569211,39.1618099986107,119.08208654973393,594.5914436556138
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x1989_y8152.tif,119,39.2,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413699010,0.0,10.55,287.0,119.135757,39.159214,124,18,70,0,53,,,Cargo,True,2396,39.1647641340865,119.09139769366027,39.16069977147404,119.12388200906452,1037.0933944422054
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x2170_y10154.tif,119,39.1,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413699020,0.01,12.43,197.0,119.113739,39.149094,115,16,70,1,600,,,Cargo,True,422,39.14909404518059,119.11373901284117,39.14909400602408,119.11373900171215,0.0006859252842544173
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x2362_y10059.tif,119,39.2,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413699020,0.01,14.35,253.0,119.091995,39.160557,115,16,70,1,600,,,Cargo,True,1157,39.14909404367457,119.11373901241312,39.15749340365467,119.09780631734871,605.8881285757027
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x2578_y10168.tif,119,39.2,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413699020,0.9099999999999999,13.49,137.0,119.064568,39.157104,115,16,70,0,600,,,Cargo,True,1726,39.161961185975436,119.08933149024948,39.15840426919241,119.07119718892353,589.5828149286647
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x2386_y8197.tif,119,39.2,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413699020,0.0,23.630000000000003,42.0,119.089211,39.162117,115,16,70,1,600,,,Cargo,True,2522,39.16109974695692,119.05368658538508,39.16182111434107,119.07887810898738,891.4732893350845
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x44148_y6214.tif,122,30.8,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,413699220,0.0,34.0,,122.346046,30.754328,147,20,70,1,730,,,Cargo,True,3785,30.754328,122.346046,30.754328,122.346046,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x2597_y10134.tif,119,39.2,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413699270,0.9,31.360000000000003,316.0,119.067146,39.154083,180,28,79,0,95,19296.0,28400.0,Cargo,True,418,39.154086555575795,119.06714879440965,39.15408347407677,119.06714637258794,0.06173328005684129
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x2094_y11409.tif,119,39.0,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413699270,0.01,29.51,271.0,119.092613,39.034428,180,28,79,0,90,19296.0,28400.0,Cargo,True,1729,39.154086437056606,119.06714870126265,39.06640798317771,119.08580739677399,3604.2466471507432
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x2687_y8272.tif,119,39.2,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413699280,1.2,13.7,135.0,119.053772,39.164059,180,28,79,0,82,19296.0,28400.0,Cargo,True,2532,39.164059,119.053772,39.164059,119.053772,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Tanker_x19181_y3020.tif,123,30.3,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413699290,0.89,0.45999999999999996,0.0,122.628899,30.3237,97,16,80,0,400,,,Tanker,True,1389,30.3237,122.628899,30.3237,122.628899,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x5998_y8270.tif,121,30.6,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413699340,0.02,4.8,,121.179024,30.586187,163,27,77,0,960,16236.0,23465.0,Cargo,True,1171,30.586187,121.179024,30.586187,121.179024,0.0
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x13523_y5688.tif,115,22.3,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,413699360,1.09,24.79,251.0,114.693901,22.258499,134,19,70,0,67,,,Cargo,True,4360,22.258499,114.693901,22.258499,114.693901,0.0
S1A_IW_SLC__1SDV_20160312T102458_20160312T102528_010335_00F4DB_2C24,Cargo_x26637_y6293.tif,115,22.4,3/12/2016 10:24,3/12/2016 10:25,3/12/2016 10:24,413699430,1.06,24.84,245.0,115.167656,22.419365,147,20,70,0,730,,,Cargo,True,4315,22.419365,115.167656,22.419365,115.167656,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x9609_y14587.tif,118,38.9,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,413699520,0.93,12.6,125.0,118.172333,38.874264,134,19,70,0,650,,,Cargo,True,950,38.874264,118.172333,38.874264,118.172333,0.0
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x2049_y4946.tif,114,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,413699890,1.04,26.380000000000003,263.0,114.247192,22.082308,134,19,70,0,500,,,Cargo,True,4901,22.082308,114.247192,22.082308,114.247192,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x9132_y13949.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413699910,0.01,33.85,,118.23925,38.920715,179,28,79,1,96,,,Cargo,True,1912,38.920715,118.23925,38.920715,118.23925,0.0
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Tanker_x24320_y4388.tif,115,22.2,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,413700140,1.15,24.419999999999998,243.0,115.1315,22.168045,143,20,80,0,760,7772.0,11241.0,Tanker,True,4971,22.168045,115.1315,22.168045,115.1315,0.0
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,Cargo_x14493_y2400.tif,115,22.2,9/14/2015 10:25,9/14/2015 10:25,9/14/2015 10:25,413700150,1.24,26.6,266.0,114.747253,22.189777,190,32,70,0,91,29476.0,44591.0,Cargo,True,3123,22.189782129644374,114.74725577419719,22.18977768395258,114.74725336989296,0.08505474021785131
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x56260_y7276.tif,123,30.9,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413700150,0.01,24.32,147.0,122.746277,30.948584,190,32,70,1,70,29476.0,44591.0,Cargo,True,4057,22.18978195865623,114.74725568172394,28.607701494518366,120.60845393052756,332130.32976768084
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x4599_y2367.tif,114,22.1,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,413700190,1.08,7.7299999999999995,74.0,114.345947,22.118433,158,23,70,0,800,,,Cargo,True,3389,22.118433,114.345947,22.118433,114.345947,0.0
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x8877_y14293.tif,118,38.9,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413700260,0.0,17.61,273.0,118.260857,38.886082,190,32,70,1,0,28605.0,47500.0,Cargo,True,1060,38.886082,118.260857,38.886082,118.260857,0.0
S1A_IW_SLC__1SDV_20150925T094621_20150925T094649_007870_00AF94_3E64,Other Type_x1378_y6930.tif,123,31.3,9/25/2015 9:46,9/25/2015 9:46,9/25/2015 9:46,413700280,0.03,25.910000000000004,,122.506905,31.299341,0,0,0,1,580,,,Other Type,True,3192,31.299341,122.506905,31.299341,122.506905,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x2129_y8011.tif,119,39.2,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413700320,0.01,14.63,234.0,119.123901,39.1754,159,23,70,1,300,,,Cargo,True,2215,39.17540004476501,119.1239010150738,39.17540000596867,119.12390100200984,0.0006859255838544752
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x2425_y8165.tif,119,39.2,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413700320,0.0,33.339999999999996,224.0,119.086601,39.166367,159,23,70,1,300,,,Cargo,True,2776,39.175400043272845,119.12390101457135,39.168781176375816,119.09656982349345,900.3587142311973
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x11739_y13064.tif,118,38.9,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413700330,0.01,11.27,,117.922882,38.875935,99,16,70,0,560,,,Cargo,True,2687,38.875935045372934,117.92288201161416,38.87593500604972,117.92288200154856,0.0006859247252173752
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x38767_y9065.tif,122,31.1,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413700330,1.04,28.7,287.0,122.078354,31.072582,99,16,70,0,560,,,Cargo,True,3966,38.8759350438605,117.92288201122703,33.158110653147574,120.96776014999386,254391.8233282006
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x20647_y5566.tif,115,22.3,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,413700460,1.1199999999999999,6.8,68.0,114.964371,22.295834,160,25,70,0,94,,,Cargo,True,4505,22.295834,114.964371,22.295834,114.964371,0.0
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x2852_y8148.tif,119,39.2,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413700560,0.9199999999999999,13.3,133.0,119.037842,39.176983,153,21,70,0,54,,,Cargo,True,2789,39.176983,119.037842,39.176983,119.037842,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x18044_y5801.tif,115,22.3,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,413700620,1.2,25.32,251.0,114.863121,22.301558,153,21,70,0,80,,,Cargo,True,4836,22.301558,114.863121,22.301558,114.863121,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x48186_y1898.tif,123,30.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413700630,0.73,17.630000000000003,,122.599228,30.240356,88,13,70,0,52,,,Cargo,True,4008,30.240356,122.599228,30.240356,122.599228,0.0
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x1969_y8212.tif,119,39.2,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413700640,0.01,0.0,,119.136238,39.153641,153,21,70,1,53,,,Cargo,True,2516,39.153641,119.136238,39.153641,119.136238,0.0
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,Tanker_x14759_y14251.tif,122,29.9,10/18/2016 9:54,10/18/2016 9:54,10/18/2016 9:54,413700670,0.01,18.6,230.0,122.250237,29.926445,135,22,80,1,50,8479.0,12000.0,Tanker,True,3021,29.926445,122.250237,29.926445,122.250237,0.0
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x1938_y7904.tif,119,39.2,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413700680,0.0,0.0,219.0,119.147484,39.181705,153,21,70,1,43,,,Cargo,True,2765,39.181705,119.147484,39.181705,119.147484,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x2117_y5152.tif,114,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,413700690,1.01,8.709999999999999,90.0,114.242882,22.112734,160,23,70,0,84,,,Cargo,True,4769,22.112734,114.242882,22.112734,114.242882,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x2159_y10206.tif,119,39.1,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,413700820,0.01,16.21,64.0,119.112373,39.143463,153,21,70,1,66,,,Cargo,True,857,39.143463044425786,119.1123730166527,39.14346300592344,119.11237300222037,0.0006859253682364908
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x2134_y8351.tif,119,39.1,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413700820,0.04,2.17,125.0,119.113655,39.144291,153,21,70,1,57,,,Cargo,True,2402,39.14346304294493,119.1123730160976,39.144069719718026,119.11331237623989,38.45075949774567
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x11201_y13912.tif,118,39.0,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,413700890,0.06,24.4,309.0,118.005859,38.956978,128,19,70,1,50,6577.0,10266.0,Cargo,True,759,38.95697825279701,118.005859147468,38.956978033706264,118.0058590196624,0.004115551530733238
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x38087_y10482.tif,122,31.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413700890,1.1,28.080000000000002,280.0,122.020103,31.243299,128,19,70,0,82,6577.0,10266.0,Cargo,True,4129,38.95697824437044,118.0058591425524,33.30486138156894,120.9472538621521,250439.60622534173
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x9496_y2626.tif,115,22.2,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,413700930,1.1199999999999999,6.63,69.0,114.539169,22.186625,146,20,70,0,84,,,Cargo,True,3363,22.186625,114.539169,22.186625,114.539169,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x23370_y10542.tif,123,31.1,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413700980,0.95,0.18,359.0,122.923454,31.065172,140,20,79,0,55,,,Cargo,True,1480,31.065172,122.923454,31.065172,122.923454,0.0
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x9003_y12522.tif,118,38.9,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413701060,0.18,8.26,86.0,118.24485,38.88203,205,27,70,0,71,24053.0,28370.0,Cargo,True,2069,38.88203,118.24485,38.88203,118.24485,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x9074_y12239.tif,118,38.9,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413701140,0.0,15.59,263.0,118.243416,38.908142,180,32,70,1,79,,,Cargo,True,2296,38.908142,118.243416,38.908142,118.243416,0.0
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x2316_y9970.tif,119,39.2,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413701240,0.0,0.0,261.0,119.099426,39.167664,153,21,70,1,60,,,Cargo,True,1725,39.167664,119.099426,39.167664,119.099426,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x2261_y8174.tif,119,39.2,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413701240,0.02,8.2,151.0,119.103119,39.162773,153,21,70,1,53,,,Cargo,True,2394,39.167664,119.099426,39.16408017149221,119.10213200668152,168.42727790853684
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x2055_y8302.tif,119,39.1,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413701240,0.0,0.0,44.0,119.124512,39.146927,153,21,70,1,59,,,Cargo,True,2519,39.16217387973274,119.10357137193765,39.15100859129527,119.11890619168281,663.0685915815435
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x8667_y14216.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413701260,0.01,17.97,310.0,118.28653,38.889168,203,31,70,1,85,,,Cargo,True,1899,38.889168,118.28653,38.889168,118.28653,0.0
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x27573_y6097.tif,115,22.4,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,413701280,0.72,7.43,75.0,115.203865,22.406233,161,26,70,0,90,,,Cargo,True,4420,22.406233,115.203865,22.406233,115.203865,0.0
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x52302_y4726.tif,116,22.7,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,413701360,0.85,24.95,,116.018349,22.708853,97,16,70,0,0,,,Cargo,True,3313,22.70885656553166,116.0183507982514,22.708853475404222,116.01834923976685,0.05830365303532813
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x1495_y5475.tif,114,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,413701360,0.9400000000000001,26.57,,114.207848,22.143578,97,16,70,0,38,,,Cargo,True,4896,22.708856446680606,116.01835073830969,22.29465464499259,114.69172401023867,52565.80827949023
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x10113_y13600.tif,118,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413701410,0.01,7.99,171.0,118.138405,38.969662,190,32,70,1,65,29108.0,47525.0,Cargo,True,564,38.96966204581594,118.13840500827142,38.96966200610879,118.13840500110287,0.0006859259341111411
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x1849_y9955.tif,119,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413701410,0.0,13.25,240.0,119.112411,38.995586,190,32,70,1,0,29108.0,47525.0,Cargo,True,2237,38.96966204428874,118.13840500799571,38.98865754858497,118.85209759456455,22510.5857686229
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x2199_y10038.tif,119,39.2,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413701690,0.0,0.54,263.0,119.111237,39.159451,153,20,70,1,0,,,Cargo,True,1156,39.159451,119.111237,39.159451,119.111237,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x7606_y11956.tif,118,38.9,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413701730,0.0,5.96,,118.417328,38.90984,139,20,70,0,0,,,Cargo,True,2289,38.90984,118.417328,38.90984,118.417328,0.0
S1A_IW_GRDH_1SDV_20160712T221240_20160712T221305_012121_012C5B_8569,Cargo_x1909_y4582.tif,119,39.1,7/12/2016 22:12,7/12/2016 22:13,7/12/2016 22:12,413701760,0.01,16.2,,119.13797,39.126442,160,24,70,1,50,,,Cargo,True,2702,39.126442,119.13797,39.126442,119.13797,0.0
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x7317_y12308.tif,118,38.9,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413701770,0.0,16.8,,118.441063,38.873482,122,18,70,1,40,,,Cargo,True,2887,38.873482,118.441063,38.873482,118.441063,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x27517_y600.tif,122,30.1,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413701860,0.0,14.64,,121.845436,30.12965,128,18,70,1,69,,,Cargo,True,5085,30.12965,121.845436,30.12965,121.845436,0.0
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x11657_y13308.tif,118,38.9,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413701980,0.0,34.69,,117.927994,38.852821,0,0,70,1,38,,,Cargo,True,2967,38.852821,117.927994,38.852821,117.927994,0.0
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x8077_y13802.tif,118,38.9,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413707000,0.0,17.7,,118.361824,38.917366,140,21,70,1,0,,,Cargo,True,1115,38.917366,118.361824,38.917366,118.361824,0.0
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x7799_y11917.tif,118,38.9,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413707000,0.0,0.0,,118.394623,38.916679,140,21,70,1,0,,,Cargo,True,2056,38.917366,118.361824,38.916862608017816,118.38585712026726,758.6657792635685
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x11064_y11955.tif,118,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413708000,0.01,18.509999999999998,267.0,118.023621,38.965145,155,22,70,1,50,,,Cargo,True,2374,38.965145,118.023621,38.965145,118.023621,0.0
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x12900_y14061.tif,118,39.0,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413709000,0.6799999999999999,28.2,280.0,117.808151,38.968071,172,23,70,0,101,,,Cargo,True,1162,38.96807377260191,117.80815291210638,38.96807136968025,117.80815125494752,0.04664292275071681
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x6133_y16162.tif,118,38.5,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413709000,1.15,10.08,100.0,118.491226,38.511044,172,23,70,0,101,,,Cargo,True,2877,38.968073680181845,117.8081528483695,38.6331900169751,118.30866747395176,20888.99134449564
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x7984_y14048.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413710000,0.02,16.619999999999997,90.0,118.368317,38.893494,149,21,70,1,0,,,Cargo,True,377,38.89349408866447,118.36831703400391,38.89349401182193,118.36831700453386,0.0013718511712224276
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x10509_y11890.tif,118,39.0,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413710000,0.0,7.290000000000001,288.0,118.087471,38.962074,149,21,70,1,0,,,Cargo,True,2927,38.89349408570899,118.36831703287045,38.94374529239438,118.16253007337295,6802.980702365918
